datetime,username,content,Sentimen
2022-12-26 09:21:59+00:00,lapasdabo,"program pembinaan kemandirian berupa kerajinan tangan  handy craft di lapas kelas iii dabo singkep
kemenkumhamri dirjenpemasyarakatan kanwilkunhamkepri lapasdabosingkep lingga",9
2022-12-26 09:21:59+00:00,detik_jateng,bisnis kerajinan tangan harus pintar pintar buat inovasi biar cepat laku,0
2022-12-26 07:52:01+00:00,detik_jateng,sekelompok emakemak di kabupaten kulon progo diy menyulap sampah menjadi kerajinan tangan layak ekspor kok bisa,9
2022-12-26 07:52:01+00:00,ProdusenLoyang,pantes ble sering marah kalo kena beli kerajinan tangan yang terlalu mahal,0
2022-12-26 04:47:24+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-25 17:37:07+00:00,arxnx_xndah,nder kt gw putus aja hahaha gw sampe benci sm ulang tahun gw saking gada effort dr pacar pdhl dulu awal tahun pacaran msh dikasih kerajinan tangan aja dah seneng gw nya anniv aja gada effort sampe gw selalu berusaha adaptasi ya jdnya ngorbanin diri sendiri,9
2022-12-25 14:47:24+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-25 14:43:17+00:00,eudaparfum,bisnis kerajinan tangan kalo dijual didalam negeri kurang menguntungkan harganya terlalu murah,0
2022-12-25 08:59:24+00:00,kumhamkaltim,"kunjungi lapas samarinda di momen perayaan natal kakanwil pantau kondisi lapas serta tinjau program pelatihan kerajinan tangan wbp 


kumhamkaltim 
sofyan",9
2022-12-25 03:32:07+00:00,namba2coid,sentuhan etnis unik modern berbagai macam model tas anyaman serat alam buatan tangan kerajinan khas indonesia handmade,9
2022-12-25 00:47:24+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-24 18:05:01+00:00,Syebaaa,kecapekan membuat ovt ovt membuat susah tidur padahal nanti tugas pagi kemudian terciptalah ide buat bungkus kado buat natalan  pake plastik item tolong jgn dicomplain memang tangan saya tidak cocok dalam bidang kerajinan tangan,9
2022-12-24 09:09:01+00:00,sahabatganjar,"sahabat ganjar kembali berjumpa dengan ratusan warga di kabupaten sambas kalimantan barat kedatangan sahabat ganjar kali ini dengan menggelar pelatihan tentang pengelolaan daur ulang sampah plastik menjadi aneka kerajinan tangan

ganjarpranowo
sahabatganjar
ganjar",9
2022-12-24 05:11:59+00:00,TotoPribadi2,"kenalkan kepada anak anak di rumah hasil kerajinan tangan dari bahan kertas agar anak lebih memiliki kreativitas mari simak cara membuatnya
kreativitas
kerajinan",9
2022-12-24 05:03:37+00:00,IDSahabatGanjar,"rangkaian kegiatan ini terdapat pengenalan hingga pembuatan sampah plastik menjadi aneka kerajinan tangan para pemuda juga memberikan dukungannya kepada ganjar pranowo di tahun 

ganjarpranowo
sahabatganjar
ganjarpilihanrakyat",9
2022-12-24 05:03:37+00:00,IDSahabatGanjar,usaha kerajinan tangan Cuma awalnya doang didukung pemerintah lamalama di anggurin,0
2022-12-24 05:03:37+00:00,ProdusenLoyang,usaha kerajinan tangan sedang terombang ambing banget pasar lokal harganya tak sebanding dengan harga produksi pasar mancanegara izin nya dipersulit pemerintah,0
2022-12-24 05:03:37+00:00,ProdusenLoyang,kepada pihak yang berwenang tolong mudahkanlah izin ekspor untuk usaha kerajinan tangan kami,0
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-23 09:03:56+00:00,batmine__,"kalo disuruh ngerjain soal mtk aku mundur tapi kalo disuruh baking sama bikin kerajinan tangan aku maju paling depan 

from this                     to this",9
2022-12-23 07:07:36+00:00,kompascom,di tengah masa pandemi ternyata minat dan potensi pasar ekspor produk handycraft atau kerajinan tangan dan home decor justru meningkat,9
2022-12-23 06:47:23+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0
2022-12-22 12:51:16+00:00,wIndyU93,busettt k untuk kerajinan buatan tangan lokal dibilang mahal scam dah gila apa itu turis ya lu mau hargain berapa anjir itu kerajinan murni budaya indonesia loh bilang aja pelit,0
2022-12-23 06:47:23+00:00,,seharunya bukan Cuma diberi fasilitas pelatihan kerajinan tangan tapi juga dibina utuk mendirikan usaha kerajinan tangan,0
2022-12-22 11:29:45+00:00,Barantan_RI,"lidi merupakan salah satu limbah dari kelapa selain digunakan sebagai sapu lidi juga dapat digunakan untuk berbagai kerajinan tangan yang dapat menambah nilai ekonomi masyarakat

gratieks",9
2022-12-22 11:29:45+00:00,Barantan_RI,bingung banget mau usaha kerajinan tangan tapi harga bahan bakunya mahal poll,0
2022-12-22 07:33:46+00:00,cherriefleuire,sebagai orang yg sering bikin kerajinan tangangue ngerajut kain buatan neneknya ini deserve more than  dollars sih itu jahitannya rapi banget ini bulenya doang yg ngeselin,0
2022-12-22 03:07:59+00:00,hydrobeling,bule yg bilang kerajinan tangan lokal mahal tuh miskin bgt apa gmn si  sampe dibilang mahal,0
2022-12-22 02:47:24+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-22 02:43:49+00:00,Fakhrya4,"bule tai dih segitu murah untuk kerajinan tangan miskin gausah so gaya hidup di negara orang 
sebel ih najis

si kere makin sebel liat kelakuan bule yang numpang liburan doang
deportasi lah anjir tuman 
pengen tau ig nya sialan",0
2022-12-22 01:01:18+00:00,shizy_Lia,kerajinan tangan kain tenun rb dibilang mahal  oooooh pancene wisatawan kere,0
2022-12-22 00:41:43+00:00,Affaa181,kemarin beli dimsum  ribu jg cuma dapet berapa biji lah ini kerajinan tangan kayak gini ribu dibilang scam,0
2022-12-22 00:40:02+00:00,rinisriarini,sering buat video di bali dia tapi dibali dia belanja rb dibayar rb masak buat beli kerajinan tangan seharga segitu dibilang scam,0
2022-12-21 23:29:12+00:00,rltoindh,eh sumpah ya kain tenun  ribu itu murah banget bule norak kampungan jantungan mungkin dia kalau lihat harga tenun batik atau kerajinan tangan indonesia yang bermerek di mall bisa berkali lipat harganya,0
2022-12-21 17:18:35+00:00,anhar_Ibrahim_,k untuk kerajinan tangan sebenarnya ga mahal wkwk ga nyampe  dolar kok bisa bilang mahal,0
2022-12-21 17:05:00+00:00,ezvelyn,davud nih kalo miskin gosah jalan deh anjir k murah woyy buat kerajinan tangan begitu ealahh vud davud,0
2022-12-21 16:19:38+00:00,itscarann,hah bakso abang di bali rb mahal sih itu pun gak perlu di bilang scam kenapa kerajinan tangan bisa dibilang scam mana diharga segitu lagi,0
2022-12-21 14:32:14+00:00,sahabatanak,bersama anakanak kami mengadakan berbagai aktifitas mulai dari bernyanyi kerajinan tangan juga mengajak mereka menulis di pohon harapan menarik membaca apa yang menjadi harapan dari anakanak ini,9
2022-12-21 13:31:03+00:00,BOBorobudur,perlengkapan hand craft jika ibu bobers suka membuat kerajinan tangan atau bobers pengen me time bersama ibu dihabiskan dengan membuat karya sabi banget nih kasih perlengkapan hand craft,9
2022-12-21 13:02:58+00:00,rojenomnom,harga  ribu untuk kerajinan tangan sebagus inituh murahhh buat kerajinan tangan kaya gini bukan cuma waktu yg lama aja yg dibutuhin tapi ketelitian dan pengalaman juga mana neneknya udah tua gitu  ribu jg kalau dijadiin dollar gada apa apanya dasar aja bulenya miskin,0
2022-12-21 12:47:23+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-21 09:29:42+00:00,babykira_na,k kain tenun sekecil itu murah anjing itu tenun mnyt kerajinan tangan bahkan di dollarin ganyampe usd  fuck this david davudn,0
2022-12-21 07:48:13+00:00,Areloghy,kegiatan yang berlangsung di transmart mall graha raya bintaro ini melibatkan  umkm binaan dari perwakilan kementerian keuangan banten yang bergerak di bidang kerajinan tangan kuliner dan fashion,9
2022-12-21 07:34:52+00:00,simanjuntaksonn,bule kan gitu ke indo beli miras bisa mahal beli kerajinan tangan oleh merasa kemahalan fck,0
2022-12-21 07:30:52+00:00,cIoseddoor,sebelum play video gue kira mahalnya berapa k anjrit buat kerajinan tangan itu murah,0
2022-12-21 07:22:51+00:00,Nailmumt,turis mancanegara kere dikasih sosmed ya gini ini  kerajinan tangan dengan harga ribu rupiah masih dalam batas wajar kecuali dollar baru scam macam crypto yg asalnya dr negaramu itu,0
2022-12-21 06:28:37+00:00,SoominPrincess,mhon maap ini mah si bule nya aja yg bokek kerajinan tangan itu emang rata mahal karna kan emang handmade,0
2022-12-21 06:19:02+00:00,kayIaws,orang gila orang itu kerajinan tangan sendiri itu tuh rb murah ye udh sebagus itu serapi itu dibilang kemalahan bajingan lo ye halah lo bule gajelas fuck you anyway nenek nyaa lt sehat sehat ya nenek gausa di dengerin kata bule itu,0
2022-12-21 06:02:33+00:00,nowthisisnels,"mereka kan buatnya manual ya kerajinan tangan gitu di mana yang dibuat dengan tangan gitu ya mahal beda kualitas juga sama pabrik

 bukannya kurs indonesia itu termasuk rendah ya daripada banyak negara lain  ribu itu di ga sampai  us dollar",0
2022-12-21 05:22:50+00:00,GdeAnanta,perlu diperhatikan juga tempat pelaku wisata berjualan jangan sampai para turis mengira kalau kita bangsa ini menjual kemiskinan instead of kerajinan tangan yg mungkin di luar akan dihargai sebagai masterpiece,0
2022-12-21 05:18:51+00:00,FransElius2,diantara jeda waktu masa tanam dan masa panen masyarakat bs diarahkan utk kegiatan ekonomi lainnya sesuai dgn potensi daerah masing bs dlm bentuk industri rumah tanggakerajinan tanganmakanan disinilah koperasi harus hadir utk memberikan bantuanmodalketerampilanpemasaran,9
2022-12-21 04:56:54+00:00,wonhwarchives,kalo gak punya duit minimal punya otak k dibilang scam dikata bikin kerajinan tangan kyk gitu tinggal ditiup kali,0
2022-12-21 04:51:57+00:00,GultomBani,memang sampah sih itu bule kain tenun kerajinan tangan dia tawar rb kalau di samosir udah dijadikan saksang kau david,0
2022-12-21 04:45:01+00:00,faravvay_,dia ini ga ngerti tenun apa dasarnya kere  rb dibilang mahal padahal buatnya aja ribet njelimet mending kalo masih susah mah di rumah aja udeh kalo mau jalan bawa lontong sama bakwan aja gausah sok nanyain harga kerajinan tangan trus bilang scam,0
2022-12-21 04:31:30+00:00,ayentine,kerajinan tangan  ribu tuh murah anjirrrrrr kek kalo di toko oleh oleh bisa cepe lebih,0
2022-12-21 04:30:00+00:00,Kimorarandom,"ada kegiatan pengenalam daur ulang limbah plastik serta praktek daur ulang sampah plastik menjadi kerajinan tangan
untukganjarpranowo",9
2022-12-21 04:08:47+00:00,gema_ilhamm,kerajinan tangan dihargai rb bilangnya mahal bro got back to ur own country u broke mf,0
2022-12-21 03:31:37+00:00,aliviaawin,"ribu buat kerajinan tangan di daerah wisata malah jatohnya kemurahan anjir

scam dari mana coba",0
2022-12-21 03:20:49+00:00,merandere,"itu kan kerajinan tangan tradisional liat neneknya aku jadi ingat waktu ngomongin tikar anyaman buat seserahan nikah sepupu nyari yang masih membuat tikar itu saja susah apalagi cari tikarnya "" dibikinnya pun lama bisa berbulanbulan",0
2022-12-21 02:37:23+00:00,nafshx,kalo ada bule beli kerajinan tangan tenun harga k mereka bilang mahal itu mah bulenya aja yang kalo gak miskin ya pelit kayak bisa bikin sendiri aja,0
2022-12-21 02:33:24+00:00,YonnaCa,penipuan dari mananya  cuma  ribu ga sanggup beli  padahal hasil dari kerajinan tangandia dikasih  ribu suruh bikin aja pasti ga bisa,0
2022-12-21 02:18:51+00:00,affanwaelah,ya allah kere kere ada full videonya kah itu kerjainan tangan anjir bikinnya juga butuh effort td sempet liat yang ambil coconut harga  ribu di kasih  dollar lah kerajinan tangan hargain juga lah malah di katain,0
2022-12-21 02:10:51+00:00,ggomjjongie,yaallah kerajinan tangan harga  dibilang scam itu udh termasuk muraaaaaah bangettt apalagi di daerah pariwisata dasar turis miskin,0
2022-12-21 01:53:17+00:00,milanista_tua,suruh balik aja tu wisatawan ke negaranya pak ga usah wisata ke indonesia klo gak punya duit kerajinan tangan cuma kisaran   doang dibilang scam di negara dia   emang dapet apaan,0
2022-12-21 00:58:22+00:00,berwanglawood,turisnya aja kere itu mah harga rb buat kerajinan tangan otentik dari lombok,0
2022-12-20 23:27:33+00:00,smithygold,goblok tenun handmade harga rb dibilang scam jancok moleho nak negoromu  oleh a kerajinan tangan  ewu kontol,0
2022-12-20 23:17:14+00:00,jungjeonmama_,pak maaf sebelumnya menurut aku dia bule miskin sih pak masa kerajinan tangan dgn harga ribu dibilang mahal,0
2022-12-20 22:47:23+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-20 22:12:11+00:00,Badanamu8,aneh banget dia sebelumnya bisa ngasih  dollar buat penjual kelapa tapi kerajinan tangan yg cuma  dollar an dia bilang scam,0
2022-12-20 22:02:02+00:00,biyiyyy,ih k termasuk murah tau buat ukuran kerajinan tangan emg bule kere aja itu,0
2022-12-20 16:42:40+00:00,yorrmajesty,gila k itu murah banget buat ukuran kerajinan tangan bgitu,0
2022-12-20 15:22:45+00:00,ooolllkha,aaaa dulu ku suka bacain bobo padahal sampe hampir semua tutorial membuat kerajinan tangan di bobo dah ku cobain sendiri wkwk,0
2022-12-20 14:16:11+00:00,TreasureMake9,kalau bulenya masih di indonesia bisa ditanyai maksud bilang scam itu apa kerajinan tangan harga k termasuk murah di daerah pariwisata dia beli di negaranya gak bakal dapet harga segitu ada kemungkinan dia niat jelek,0
2022-12-20 06:30:00+00:00,XHIndonesia,beragam kerajinan tangan berbentuk kelinci terlihat dalam sebuah pameran kerajinan tangan tahun baru di vladivostok rusia yang digelar untuk menyambut tahun baru,0
2022-12-19 20:55:50+00:00,TotoPribadi2,"kenalkan kepada anak anak di rumah hasil kerajinan tangan dari bahan kertas agar anak lebih memiliki kreativitas mari simak cara membuatnya
kreativitas
kerajinan",9
2022-12-19 18:47:23+00:00,ProdusenLoyang,selamat datang di website pengrajin loyang bogor indonesia bagi anda yang sedang mencari atau sedang membutuhkan alatalat kerajinan tangan yang berbahan dasar alumunium,9
2022-12-18 16:18:19+00:00,unspokenspell00,kalau makin sukses aku juga mau jualan alat kerajinan tangan menjahit menyulam merajut menempel apapun itu semua ada kertas benang tali kancing kain jarum lem semuanya targetku bukan cuma anak sekolah meluas jadi ibu pkk,9
2022-12-18 13:16:18+00:00,inilahdotcom,rumah bumn di kabupaten belitung provinsi kepulauan bangka belitung saat ini membina  usaha mikro kecil dan menengah atau umkm dengan berbagai kategori makanan dan minuman kerajinan tangan dan busana untuk mengangkat kesejahteraan mereka  umkm,9
2022-12-17 13:20:49+00:00,syalalalabum,lakuin apa yang kemarin belum sempet hobi tulis resolusi  wishlist dan wants to buy juga ditulis cobacoba bikin sesuatu video tiktok lukisan kerajinan tangan eksplorasi sama tentuin target dan prioritas di taun depan exchange intern mbkm keluarga temen,9
