datetime,username,content,Sentimen,clean_teks
2022-12-29 04:13:11+00:00,pembaitan,"""yauda kirim dulu gih gue emang punya bakat jadi fotografer apa gue alih profesi aja ya dam wkwkwk kenapa deket lampu sih di sini aja dah mumpung tokonya belum buka terus ada sepeda orang juga tuh jadiin properti aja kali ya""",7,yauda kirim gih emang bakat fotografer alih profesi ya dam wkwkwk lampu sih mumpung toko buka sepeda orang tuh jadiin properti kali ya 
2022-12-29 04:05:29+00:00,kai_ouden_menei,mungkin kamu bisa coba hitung dulu budget yg bisa disiapin buat properti kl lg gabut mgkn bisa iseng browsing lokasi properti buat dpt gambaran yg lebih jelas sekedar saran,7,coba hitung budget disiapin properti kl gabut iseng browsing lokasi properti gambar dar saran 
2022-12-29 03:58:36+00:00,kai_ouden_menei,bisa dipertimbangkan tuh owl beli properti bs jd aset jangka panjang,7,timbang tuh owl beli properti aset jangka 
2022-12-29 03:54:30+00:00,epistemOWLogy,"hr owl saran saya kamu pending dulu snya kamu bisa lanjut kapan kapan fokus dulu sama diri sendiri beli properti selagi kamu masih muda gini jangan kaya yang lain

bener juga sih kayanya gue harus pending sekolah dulu semester depan",8,owl saran pending snya fokus beli properti selagi muda kaya bener sih kaya pending sekolah semester 
2022-12-29 03:50:54+00:00,WWishfm107,perusahaan premium dalam dunia properti ikut mendukung kemajuan pembangunan ikn,7,usaha premium dunia properti dukung maju bangun ikn 
2022-12-29 03:05:22+00:00,japoota,tolong cek pesanan dengan booking id  setelah booking status pesanan masih diproses hingga sekarang status pesanan telah dibatalkan karena sudah lebih dari jam pesanan tidak dikonfirmasi tidak ada info sama sekali dari pihak agoda atau properti,8,tolong cek pesan booking id booking status pesan proses status pesan batal jam pesan konfirmasi informasi agoda properti 
2022-12-29 01:01:19+00:00,perkasaalam_md,sering heran pengendara jenis  ini katanya semi sultan tapi hobinya nyusahin properti orang pdhl real sultan itu silent ga itungan ini sih gayanya keren tp sering nunggak cicilan bulanan mobil,8,heran kendara jenis semi sultan hobi nyusahin properti orang real sultan silent itungan sih gaya keren nunggak cicil bulan mobil 
2022-12-29 00:34:26+00:00,baellingham,yang suka ngamat langit malam saran gue gausah lirik properti atau mempertimbangkan tinggal di bogor y sakit ati trs yg ada,8,suka amat langit malam saran lirik properti timbang tinggal bogor y sakit ati 
2022-12-28 22:36:02+00:00,KompasProperti,mau bangun properti cek dulu di sini rencana tata ruang wilayahnya,7,bangun properti cek rencana tata ruang wilayah 
2022-12-28 20:00:28+00:00,tigolllll,"untuk jalan provinsi harus memenuhi jarak dari gedung ke badan jalan di gedung tersebut jarak dari badan jalan ke main gedung tidak memenuhi toleransi jadi tidak dapat izin 

note aspek penilain properti",8,jalan provinsi penuh jarak gedung badan jalan gedung jarak badan jalan main gedung penuh toleransi izin note aspek penilain properti 
2022-12-28 18:26:21+00:00,japoota,dear  tolong cek pesanan dengan booking id  setelah booking status pesanan masih diproses hingga sekarang status pesanan telah dibatalkan karena sudah lebih dari jam pesanan tidak dikonfirmasi tidak ada info sama sekali dari pihak agoda atau properti,8,dear tolong cek pesan booking id booking status pesan proses status pesan batal jam pesan konfirmasi informasi agoda properti 
2022-12-28 15:36:06+00:00,tvchamps,karena beribadah di tempat umum maupun berkumpul bersama utk beribadah di properti milik pribadi itu sudah masuk ranahurusan publik,7,ibadah kumpul ibadah properti milik pribadi masuk ranahurusan publik 
2022-12-28 14:12:16+00:00,bukanBeatricemu,intinya gedung ini kedeketan ama jalan kalo mau tau lengkapnya tanya anak penilaian properti karna sedikit banyak pasti pernah disinggung jadi studi kasus knp gedung itu ga beroperasidirobohkan,8,inti gedung jalan tau lengkap anak nilai properti singgung studi gedung beroperasidirobohkan 
2022-12-28 14:11:04+00:00,Aquavo_,banyak sih dari crack voice pas encore terus masalah properti art set mv terus belum lagi haters bilang mampm jiplak lagunya h padahal sampler aslinya punya zara larsson,8,sih crack voice pas encore properti art set mv haters bilang mampm jiplak lagu h sampler asli zara larsson 
2022-12-28 13:52:14+00:00,nabilazwink,"kalo punya anak yg kayak gini tuh ortu ya jangan diem aja arahin kek orang lain juga jangan seenaknya bilang ""oh gapapa gapapa pinter ya aktif banget"" dih properti hewan peliharaan bahkan anak orang disiksa sama bocah kek gini kok masih dibilang ""gapapa""",8,anak tuh ortu ya diem arahin orang bilang oh apa apa pintar ya aktif banget dih properti hewan pelihara anak orang siksa bocah bilang apa 
2022-12-28 13:07:30+00:00,demendiskon,properti apart tanah  lagi ngumpulin duit nih jatuh bangun biar punya rumah pribadi,7,properti apart tanah ngumpulin duit nih jatuh bangun biar rumah pribadi 
2022-12-28 12:46:04+00:00,liputan6dotcom,tren jualan apartemen bakal terdongkrak sentimen positif industri properti tahun depan,7,tren jual apartemen dongkrak sentimen positif industri properti 
2022-12-28 12:03:02+00:00,nyemilcendil,siapa yang dulu dikira properti stagenya sekian milyar di luar budget  gak taunya yang jadi kapal otok otok reuse recycle buat konser berikutnya,8,properti stagenya sekian milyar budget tau kapal otok otok reuse recycle konser 
2022-12-28 11:00:30+00:00,CNNIndonesia,"proyek meikarta digadanggadang menjadi kota futuristik modern di cikarang selatan bekasi jawa barat namun kisruh proyek properti ini masih belum menemukan titik terang

baca kronologinya di infografis  cnnindonesia",8,proyek meikarta digadanggadang kota futuristik modern cikarang selatan bekas jawa barat kisruh proyek properti temu titik terang baca kronologi infografis cnnindonesia 
2022-12-28 10:50:24+00:00,deenalovemuse,yup jaman pak sby damai konflik aceh poso selesai ekonomi stabil harga pangan properti masih murah pak sby presiden favorit gue,7,yup jaman sby damai konflik aceh poso selesai ekonomi stabil harga pangan properti murah sby presiden favorit 
2022-12-28 09:25:15+00:00,Termibait,"merayap serta tikus yang lebih sering menyerang di kala rumah sedang ditinggal oleh penghuninya semoga properti kita bisa nyaman sekembali kita dari liburan hingga memasuki tahun baru  nanti

nataru
happynewyear
selamatnataldantahunbaru
tahunbaru
merrychristmas",8,rayap tikus serang rumah tinggal huni moga properti nyaman kembali libur masuk nataru happynewyear selamatnataldantahunbaru tahunbaru merrychristmas 
2022-12-28 09:17:46+00:00,detektifcoonan,"mantap pengembang properti sudah mualai menjajaki investasi di kawasan ikn kotaduniauntuksemua
iknsejahterakanindonesia
iknpemerataanekonomi
ikntingkatkankesejahteraan
dukungiknnusantara
indonesiamaju
ibukotabarumendunia",7,mantap kembang properti mualai jajak investasi kawasan ikn kotaduniauntuksemua iknsejahterakanindonesia iknpemerataanekonomi ikntingkatkankesejahteraan dukungiknnusantara indonesiamaju ibukotabarumendunia 
2022-12-28 08:46:00+00:00,kompascom,pt unggul indah cahaya tbk atau uic melalui anak usahanya pt wiranusa grahatama akan membangun gedung apartemen dan perkantoran di gatot subroto jakarta pada tahun  mendatang  properti apartemenjakarta,7,pt unggul indah cahaya tbk uic anak usaha pt wiranusa grahatama bangun gedung apartemen kantor gatot subroto jakarta properti apartemenjakarta 
2022-12-28 07:23:47+00:00,hosu_twt,pdhl nyonya kaya itu punya usaha atau kerjaan yg bs diremote kayak ikut franchise indoalfa mxue beliin logam mulia pake duit yg dijatah suami masukkin duit di rekening sendiri ikut reksadana betul beli tas branded tar bs dijual lagi beli properti atas nama sendiri,7,nyonya kaya usaha kerja diremote franchise indoalfa mxue beliin logam mulia pakai duit jatah suami masukkin duit rekening reksadana beli tas branded jual beli properti nama 
2022-12-28 06:29:55+00:00,diahkamalia,haha selagi harga properti mahal makanya w nyambi buka angkringan,8,haha selagi harga properti mahal sambi buka angkring 
2022-12-28 06:14:49+00:00,jennisagmacade2,hubungi  griya marketer menyelenggarakan workshop internet marketing properti di surabaya workshop cara memasarkan produk melalui internet di surabaya workshop digital marketing di surabaya,7,hubung griya marketer lenggara workshop internet marketing properti surabaya workshop pasar produk internet surabaya workshop digital marketing surabaya 
2022-12-28 05:50:03+00:00,KATADATAcoid,ihsg merosot ke zona merah semua sektor melemah kecuali properti,7,ihsg merosot zona merah sektor lemah kecuali properti 
2022-12-28 04:50:40+00:00,penerbitfandom,"dilansir dari detikfinance mattie bekink direktur unit intelijen ekonomi china kehancuran evergrande disebabkan oleh kebijakan perusahaan yang keluar dari domain bisnis utamanya yakni sebagai pengembang properti 

dan malah memilih sepakbola sebagai ladang bisnis baru",8,lansir detikfinance mattie bekink direktur unit intelijen ekonomi china hancur evergrande sebab bijak usaha domain bisnis utama kembang properti pilih sepakbola ladang bisnis 
2022-12-28 04:25:07+00:00,soloposdotcom,diprediksi tetap tumbuh industri properti optimistis menatap,7,prediksi tumbuh industri properti optimistis tatap 
2022-12-30 15:09:28+00:00,theducktive,"i am a new fren di dunia ini yang untuk pertama kalinya ryan tertarik untuk mencoba untuk membuat kreasi kerajinan tangan dari barang bekas

ryann sape gw g kenallx",9,i am a new fren dunia kali ryan tarik coba kreasi rajin tangan barang bekas ryann kenallx 
2022-12-30 12:47:10+00:00,nmeilinaa,kaki bengkak gegara duduk seharian bikin kerajinan tangan ini,0,kaki bengkak gegara duduk hari bikin rajin tangan 
2022-12-30 12:25:25+00:00,Je_N0ng,"produkproduk khas indonesia seperti kain kerajinan tangan hingga karya alat bantu aksesibilitas

tidak hanya hdi expo  berbagai bantuan aksesibilitas juga turut disalurkan bagi para penyandang disabilitas",9,produkproduk khas indonesia kain rajin tangan karya alat bantu aksesibilitas hdi expo bantu aksesibilitas salur sandang disabilitas 
2022-12-30 05:49:31+00:00,BacaSaung,oleh pengelola arum dalu disediakan tempat gratis tenda amp perlengkapan untuk mereka jualan hasil kerajinan tangan anak anak minuman ringan kopi dll jagung bakar sosis bakar roti bakar amp sejenisnya acara berlangsung hari nanti malam dan besok malam,9,kelola arum dalu sedia gratis tenda amp lengkap jual hasil rajin tangan anak anak minum ringan kopi lain jagung bakar sosis bakar roti bakar amp jenis acara malam besok malam 
2022-12-30 05:49:31+00:00,BacaSaung,produk kerajinan tangan harganya terlalu mahal untuk oleh oleh,0,produk rajin tangan harga mahal 
2022-12-30 02:33:10+00:00,lapasmuarateweh,tentunya kalangan wbp yang memproduksi aneka kerajinan tangan ini sebelumnya mendapatkan pelatihan keterampilan kerja dengan syarat awal dilakukan penilaian berdasarkan minat dan bakat masingmasing sehingga mereka bisa menghasilkan barang sesuai dengan keterampilannya,9,kalang wbp produksi aneka rajin tangan latih terampil kerja syarat nilai dasar minat bakat masingmasing hasil barang sesuai terampil 
2022-12-29 12:53:04+00:00,Donisetiyawana1,ekonomi daerah adalah sebagai penyokong ekonomi makro masih banyak yang belum tereksposeseperri kerajinan tangankulinerdlljika ini bisa optimal ekonomi nasional akan bagusgak usah kenceng namun berpikir besuar,9,ekonomi daerah sokong ekonomi makro tereksposeseperri rajin tangankulinerdlljika optimal ekonomi nasional bagusgak cepat pikir besuar 
2022-12-29 10:40:44+00:00,LaNyallaMM1,ada beberapa langkah untuk mendongkrak peningkatan kesejahteraan keluargakeluarga tergolong miskin misalnya dengan memberikan pelatihan keterampilan menjahit pelatihan membuat aksesoris atau membuat kerajinan tangan lainnya,9,langkah dongkrak tingkat sejahtera keluargakeluarga golong miskin latih terampil jahit latih aksesoris rajin tangan 
2022-12-28 08:27:15+00:00,LppSigli,warga binaan tersebut secara aktif berkreasi dan memproduksi produk seperti membuat baju anakanak tas rajut ikat rambutscrunchie tas mote dan hasil kerajinan tangan lainnya,9,warga bina aktif kreasi produksi produk baju anakanak tas rajut ikat rambutscrunchie tas mote hasil rajin tangan 
2022-12-28 08:27:15+00:00,LppSigli,sering banget kena tipu penjual kerajinan tangan di malioboro yang harganya meningkat pesat,0,banget kena tipu jual rajin tangan malioboro harga tingkat pesat 
2022-12-23 04:40:16+00:00,dddarlinnn,setuju knp sih kita as local suka gamau beli hand craft mahal pdhl bikinnya tuh butuh effort waktu dan tenaga lbh dibanding sama brand yang besar apalagi udh manufaktur  gw seneng bgt beli kerajinan tangan kl pergi ke suatu daerah buat kenangan,0,tuju sih as lokal suka beli hand craft mahal bikin tuh butuh effort tenaga banding brand manufaktur senang banget beli rajin tangan kl pergi daerah kenang 
2022-12-28 03:30:28+00:00,aditchxnn,ada pergeseran minat baca orang gue sekarang lebih suka baca cara membuat masakan dan buku tentang kerajinan tangan,9,geser minat baca orang suka baca masak buku rajin tangan 
2022-12-28 02:44:55+00:00,layl_m,kalo suka masak atau buat kue pergi kedapur dan lakukan nder kalo suka berkebun nanem aja kayak bahan dapur biji tomat cabe bawang merah yg kecil potong gitu atau kerajinan tangan buat diy baca buku bersihin rumah dekorasi rumah,9,suka masak kue pergi dapur laku nder suka kebun nanem bahan dapur biji tomat cabai bawang merah potong rajin tangan diy baca buku bersihin rumah dekorasi rumah 
2022-12-28 01:56:56+00:00,nusabalicom,pendampingan unmas denpasar dalam pengembangan kerajinan batok kelapa di desa mundeh tabanan  berita nusabali umkm kerajinanbatokkelapa desamundeh unmasdenpasar kerajinantangan,9,damping unmas denpasar kembang rajin batok kelapa desa mundeh taban berita nusabali umkm kerajinanbatokkelapa desamundeh unmasdenpasar kerajinantangan 
2022-12-27 15:40:13+00:00,ZArfidya,"sementara itu hingga kini kelompok usaha ibayaw mampu memproduksi berbagai produk kerajinan tangan seperti topi anting kalung gelang gorden jepit rambut vas bunga dan lainnya

bri 
memberimaknaindonesia
prinsipesgbri 
layanannatarubri
umkm",9,kelompok usaha ibayaw produksi produk rajin tangan topi anting kalung gelang gorden jepit rambut vas bunga bri memberimaknaindonesia prinsipesgbri layanannatarubri umkm 
2022-12-27 15:39:37+00:00,AlrilaShindi,"seiring berjalannya waktu petronela pun membentuk kelompok usaha ibayauw pada  kelompok usaha ini mengkoordinir ibuibu di sekitar lingkungan yang juga memproduksi kerajinan tangan dari sampah

bri 
memberimaknaindonesia
prinsipesgbri 
layanannatarubri
umkm",9,iring jalan petronela bentuk kelompok usaha ibayauw kelompok usaha mengkoordinir ibuibu lingkung produksi rajin tangan sampah bri memberimaknaindonesia prinsipesgbri layanannatarubri umkm 
2022-12-27 15:39:37+00:00,AlrilaShindi,beli produk kerajinan tangan teliti banget sih soalnya sering beli mahal tapi barangnya cacat,0,beli produk rajin tangan teliti banget sih beli mahal barang cacat 
2022-12-27 15:12:54+00:00,Revaldi68226632,keren banget dong menyulap sebuah sampah menjadi salah satu kerajinan tangan yang dapat digunakan dan dapat memiliki nilai fungsi dan nilai jual yang tinggi,9,keren banget sulap sampah salah rajin tangan milik nilai fungsi nilai jual 
2022-12-27 15:11:04+00:00,Asyifaa_latif,kreativitas tanpa batas dong dengan mendaur ulang sampah yang berserakan di sekitar wilayah hutan mangrove menjadikan ide untuk mengolahnya dan mendaur ulangnya dan dibuat menjadi kerajinan tangan,9,kreativitas batas daur ulang sampah serak wilayah hutan mangrove jadi ide olah daur ulang rajin tangan 
